"Município";"Poliomielite";"Poliomielite 4 anos";" Total"
"432190 TRES PASSOS";"82,68";"111,34";"95,48"
"432195 TRINDADE DO SUL";"95,24";"159,02";"122,07"
"432200 TRIUNFO";"95,00";"83,61";"89,14"
"432210 TUCUNDUVA";"71,70";"94,44";"83,18"
"432215 TUNAS";"64,71";"98,25";"82,41"
"432218 TUPANCI DO SUL";"126,67";"88,24";"106,25"
"432220 TUPANCIRETA";"93,83";"73,75";"82,42"
"432225 TUPANDI";"121,43";"160,00";"139,62"
"432230 TUPARENDI";"101,35";"131,03";"114,39"
"432232 TURUCU";"71,05";"68,18";"69,51"
"432234 UBIRETAMA";"76,92";"110,53";"96,88"
"432235 UNIAO DA SERRA";"225,00";"75,00";"125,00"
"432237 UNISTALDA";"103,45";"145,45";"121,57"
"432240 URUGUAIANA";"88,13";"79,10";"83,37"
"432250 VACARIA";"87,47";"82,49";"85,09"
"432252 VALE VERDE";"62,16";"80,49";"71,79"
"432253 VALE DO SOL";"131,17";"67,97";"91,71"
"432254 VALE REAL";"108,77";"86,15";"96,72"
"432255 VANINI";"75,00";"105,00";"90,00"
"432260 VENANCIO AIRES";"98,96";"99,58";"99,26"
"432270 VERA CRUZ";"99,24";"105,38";"102,40"
"432280 VERANOPOLIS";"114,69";"111,31";"113,09"
"432285 VESPASIANO CORREA";"39,13";"52,63";"45,24"
"432290 VIADUTOS";"104,76";"65,31";"83,52"
"432300 VIAMAO";"63,82";"36,41";"49,50"
"432310 VICENTE DUTRA";"104,62";"84,00";"93,57"
"432320 VICTOR GRAEFF";"124,00";"106,25";"114,04"
"432330 VILA FLORES";"66,67";"190,91";"105,71"
"432335 VILA LANGARO";"88,89";"65,00";"76,32"
"432340 VILA MARIA";"89,47";"129,73";"109,33"
"432345 VILA NOVA DO SUL";"100,00";"56,86";"72,15"
"432350 VISTA ALEGRE";"82,14";"50,00";"65,52"
"432360 VISTA ALEGRE DO PRATA";"200,00";"84,62";"116,67"
"432370 VISTA GAUCHA";"85,71";"119,23";"101,85"
"432375 VITORIA DAS MISSOES";"102,94";"91,18";"97,06"
"432377 WESTFALIA";"83,33";"107,69";"94,64"
"432380 XANGRI-LA";"78,75";"82,81";"80,38"
"500020 AGUA CLARA";"94,94";"64,62";"81,25"
"500025 ALCINOPOLIS";"124,00";"88,57";"103,33"
"500060 AMAMBAI";"104,02";"78,89";"90,94"
"500070 ANASTACIO";"104,64";"62,47";"82,70"
"500080 ANAURILANDIA";"93,90";"62,99";"75,12"
"500085 ANGELICA";"93,02";"115,83";"103,22"
"500090 ANTONIO JOAO";"102,27";"41,61";"68,94"
"500100 APARECIDA DO TABOADO";"83,11";"83,82";"83,43"
"500110 AQUIDAUANA";"104,61";"99,61";"102,25"
"500124 ARAL MOREIRA";"80,12";"40,71";"57,40"
"500150 BANDEIRANTES";"126,67";"90,62";"108,06"
"500190 BATAGUASSU";"98,39";"53,55";"77,04"
"500200 BATAYPORA";"85,31";"83,85";"84,62"
"500210 BELA VISTA";"94,52";"65,54";"80,42"
"500215 BODOQUENA";"91,18";"83,19";"87,45"
"500220 BONITO";"105,24";"104,33";"104,82"
"500230 BRASILANDIA";"128,99";"74,19";"97,53"
"500240 CAARAPO";"97,05";"87,14";"92,35"
"500260 CAMAPUA";"83,61";"73,08";"78,36"
"500270 CAMPO GRANDE";"97,47";"113,88";"104,66"
"500280 CARACOL";"104,35";"62,20";"81,46"
"500290 CASSILANDIA";"120,40";"126,24";"123,50"
"500295 CHAPADAO DO SUL";"165,53";"236,45";"196,10"
"500310 CORGUINHO";"123,26";"56,58";"80,67"
"500315 CORONEL SAPUCAIA";"118,90";"91,75";"105,86"
"500320 CORUMBA";"71,61";"56,35";"64,20"
"500325 COSTA RICA";"102,17";"145,00";"118,38"
"500330 COXIM";"104,57";"62,86";"86,04"
"500345 DEODAPOLIS";"77,37";"58,19";"68,12"
"500348 DOIS IRMAOS DO BURITI";"90,85";"94,05";"92,47"
"500350 DOURADINA";"129,82";"91,86";"106,99"
"500370 DOURADOS";"82,99";"100,47";"90,29"
"500375 ELDORADO";"108,38";"80,10";"93,11"
"500380 FATIMA DO SUL";"93,69";"99,57";"96,23"
"500390 FIGUEIRAO";"129,41";"175,00";"155,13"
"500400 GLORIA DE DOURADOS";"96,90";"119,01";"107,60"
"500410 GUIA LOPES DA LAGUNA";"138,58";"98,14";"115,97"
"500430 IGUATEMI";"92,53";"73,28";"82,79"
"500440 INOCENCIA";"93,64";"111,54";"102,34"
"500450 ITAPORA";"107,95";"63,02";"79,07"
"500460 ITAQUIRAI";"72,73";"46,77";"58,97"
"500470 IVINHEMA";"106,09";"123,59";"113,42"
"500480 JAPORA";"92,31";"35,81";"61,71"
"500490 JARAGUARI";"72,92";"56,32";"62,22"
"500500 JARDIM";"84,24";"87,66";"85,87"
"500510 JATEI";"316,67";"140,32";"205,10"
"500515 JUTI";"142,59";"132,67";"137,80"
"500520 LADARIO";"66,50";"46,51";"56,87"
"500525 LAGUNA CARAPA";"58,14";"75,83";"66,67"
"500540 MARACAJU";"86,47";"73,89";"81,12"
"500560 MIRANDA";"82,14";"74,00";"78,35"
"500568 MUNDO NOVO";"95,59";"119,31";"106,06"
"500570 NAVIRAI";"80,53";"92,02";"85,53"
"500580 NIOAQUE";"105,08";"67,36";"83,29"
"500600 NOVA ALVORADA DO SUL";"71,74";"72,79";"72,25"
"500620 NOVA ANDRADINA";"94,56";"101,46";"97,92"
"500625 NOVO HORIZONTE DO SUL";"84,62";"129,23";"104,90"
"500627 PARAISO DAS AGUAS";"87,93";"0";"181,03"
"500630 PARANAIBA";"89,57";"58,17";"74,67"
"500635 PARANHOS";"130,04";"105,78";"116,69"
"500640 PEDRO GOMES";"93,41";"54,87";"72,06"
"500660 PONTA PORA";"82,12";"61,00";"72,39"
"500690 PORTO MURTINHO";"83,92";"60,69";"71,56"
"500710 RIBAS DO RIO PARDO";"78,18";"56,99";"67,44"
"500720 RIO BRILHANTE";"75,14";"93,28";"83,13"
"500730 RIO NEGRO";"72,41";"56,16";"63,36"
"500740 RIO VERDE DE MATO GROSSO";"139,50";"96,35";"117,18"
"500750 ROCHEDO";"118,06";"44,16";"79,87"
"500755 SANTA RITA DO PARDO";"109,52";"55,05";"78,76"
"500769 SAO GABRIEL DO OESTE";"84,03";"114,71";"95,74"
"500770 SETE QUEDAS";"104,35";"61,93";"82,20"
"500780 SELVIRIA";"106,58";"125,64";"116,23"
"500790 SIDROLANDIA";"87,45";"64,27";"75,95"
"500793 SONORA";"89,08";"74,82";"81,45"
"500795 TACURU";"95,92";"57,02";"74,71"
"500797 TAQUARUSSU";"125,00";"72,41";"95,10"
"500800 TERENOS";"71,51";"28,52";"44,74"
"500830 TRES LAGOAS";"108,88";"168,08";"133,62"
"500840 VICENTINA";"88,16";"85,14";"86,67"
"510010 ACORIZAL";"55,84";"70,73";"63,52"
"510020 AGUA BOA";"95,91";"116,81";"105,88"
"510025 ALTA FLORESTA";"75,17";"47,62";"62,48"
"510030 ALTO ARAGUAIA";"114,55";"69,17";"90,27"
"510035 ALTO BOA VISTA";"70,83";"24,37";"41,88"
"510040 ALTO GARCAS";"110,48";"47,43";"73,58"
"510050 ALTO PARAGUAI";"101,06";"45,78";"65,77"
"510060 ALTO TAQUARI";"119,02";"97,14";"108,91"
"510080 APIACAS";"175,78";"75,31";"119,66"
"510100 ARAGUAIANA";"97,37";"82,22";"89,16"
"510120 ARAGUAINHA";"116,67";"50,00";"70,00"
"510125 ARAPUTANGA";"94,76";"94,49";"94,63"
"510130 ARENAPOLIS";"97,35";"38,65";"66,88"
"510140 ARIPUANA";"93,65";"87,05";"90,49"
"510160 BARAO DE MELGACO";"101,32";"44,80";"66,17"
"510170 BARRA DO BUGRES";"80,65";"47,58";"63,65"
"510180 BARRA DO GARCAS";"76,79";"63,44";"70,94"
"510185 BOM JESUS DO ARAGUAIA";"76,47";"82,47";"79,17"
"510190 BRASNORTE";"87,19";"97,35";"92,12"
"510250 CACERES";"76,83";"64,23";"70,63"
"510260 CAMPINAPOLIS";"99,10";"18,22";"58,34"
"510263 CAMPO NOVO DO PARECIS";"103,53";"154,97";"124,17"
"510267 CAMPO VERDE";"93,38";"104,61";"98,18"
"510268 CAMPOS DE JULIO";"116,30";"143,27";"128,03"
"510269 CANABRAVA DO NORTE";"110,71";"58,06";"77,85"
"510270 CANARANA";"106,77";"94,77";"101,52"
"510279 CARLINDA";"74,48";"55,77";"64,78"
"510285 CASTANHEIRA";"97,39";"51,85";"72,80"
"510300 CHAPADA DOS GUIMARAES";"17,39";"19,34";"18,36"
"510305 CLAUDIA";"95,56";"72,00";"82,26"
"510310 COCALINHO";"105,00";"53,12";"73,08"
"510320 COLIDER";"98,35";"105,22";"101,62"
"510325 COLNIZA";"96,07";"57,44";"73,99"
"510330 COMODORO";"72,16";"64,51";"68,51"
"510335 CONFRESA";"99,81";"62,73";"81,84"
"510336 CONQUISTA D\'OESTE";"244,83";"120,97";"180,83"
"510337 COTRIGUACU";"109,76";"48,77";"69,26"
"510340 CUIABA";"79,30";"69,22";"74,93"
"510343 CURVELANDIA";"98,46";"73,68";"85,11"
"510345 DENISE";"79,00";"46,88";"59,23"
"510350 DIAMANTINO";"73,04";"77,01";"74,83"
"510360 DOM AQUINO";"98,82";"85,84";"91,41"
"510370 FELIZ NATAL";"78,01";"56,97";"66,06"
"510380 FIGUEIROPOLIS D\'OESTE";"93,48";"30,19";"59,60"
"510385 GAUCHA DO NORTE";"96,20";"127,86";"111,07"
"510390 GENERAL CARNEIRO";"82,69";"58,18";"70,09"
"510395 GLORIA D\'OESTE";"63,41";"82,50";"72,84"
"510410 GUARANTA DO NORTE";"94,88";"87,60";"91,49"
"510420 GUIRATINGA";"91,23";"50,27";"65,89"
"510450 INDIAVAI";"72,97";"40,00";"54,02"
"510452 IPIRANGA DO NORTE";"73,64";"61,00";"67,62"
"510454 ITANHANGA";"135,80";"51,46";"88,59"
"510455 ITAUBA";"116,18";"84,51";"100,00"
"510460 ITIQUIRA";"105,75";"67,36";"85,56"
"510480 JACIARA";"85,48";"76,55";"81,49"
"510490 JANGADA";"92,17";"90,08";"91,10"
"510500 JAURU";"86,82";"50,00";"66,44"
"510510 JUARA";"138,12";"127,72";"133,21"
"510515 JUINA";"105,27";"102,48";"104,02"
"510517 JURUENA";"162,02";"48,25";"89,36"
"510520 JUSCIMEIRA";"116,15";"90,62";"102,07"
"510523 LAMBARI D\'OESTE";"112,00";"69,39";"87,86"
"510525 LUCAS DO RIO VERDE";"130,32";"194,05";"153,77"
"510530 LUCIARA";"60,00";"58,97";"59,42"
"510550 VILA BELA DA SANTISSIMA TRINDADE";"72,08";"46,23";"58,67"
"510558 MARCELANDIA";"86,87";"95,63";"91,08"
"510560 MATUPA";"85,08";"79,36";"82,74"
"510562 MIRASSOL D\'OESTE";"101,47";"79,70";"90,64"
"510590 NOBRES";"82,77";"50,61";"67,32"
"510600 NORTELANDIA";"57,58";"49,48";"53,57"
"510610 NOSSA SENHORA DO LIVRAMENTO";"103,62";"95,35";"99,03"
"510615 NOVA BANDEIRANTES";"144,94";"83,43";"112,61"
"510617 NOVA NAZARE";"71,29";"43,48";"58,03"
"510618 NOVA LACERDA";"110,64";"91,15";"100,00"
"510619 NOVA SANTA HELENA";"134,00";"96,49";"114,02"
"510620 NOVA BRASILANDIA";"104,76";"46,15";"69,16"
"510621 NOVA CANAA DO NORTE";"82,24";"22,22";"48,97"
"510622 NOVA MUTUM";"107,66";"146,32";"122,25"
"510623 NOVA OLIMPIA";"74,56";"57,56";"65,66"
"510624 NOVA UBIRATA";"84,66";"64,48";"74,73"
"510625 NOVA XAVANTINA";"98,52";"41,92";"69,22"
"510626 NOVO MUNDO";"130,84";"68,07";"97,79"
"510627 NOVO HORIZONTE DO NORTE";"81,36";"114,29";"96,30"
"510628 NOVO SAO JOAQUIM";"138,37";"127,59";"132,95"
"510629 PARANAITA";"79,38";"74,52";"77,21"
"510630 PARANATINGA";"118,04";"102,35";"110,58"
"510631 NOVO SANTO ANTONIO";"84,62";"9,76";"38,81"
"510637 PEDRA PRETA";"46,59";"44,54";"45,62"
"510642 PEIXOTO DE AZEVEDO";"63,48";"40,62";"52,81"
"510645 PLANALTO DA SERRA";"100,00";"57,14";"76,67"
"510650 POCONE";"83,33";"69,33";"75,89"
"510665 PONTAL DO ARAGUAIA";"89,29";"69,88";"79,64"
"510670 PONTE BRANCA";"127,78";"39,13";"78,05"
"510675 PONTES E LACERDA";"84,26";"74,93";"80,00"
"510677 PORTO ALEGRE DO NORTE";"138,79";"55,05";"85,99"
"510680 PORTO DOS GAUCHOS";"118,67";"67,71";"90,06"
"510682 PORTO ESPERIDIAO";"96,50";"87,63";"92,13"
"510685 PORTO ESTRELA";"64,71";"43,75";"52,44"
"510700 POXOREO";"71,02";"44,80";"57,78"
"510704 PRIMAVERA DO LESTE";"96,39";"106,82";"100,55"
"510706 QUERENCIA";"107,99";"127,24";"116,16"
"510710 SAO JOSE DOS QUATRO MARCOS";"89,06";"96,36";"92,58"
"510715 RESERVA DO CABACAL";"122,58";"107,50";"114,08"
"510718 RIBEIRAO CASCALHEIRA";"76,27";"75,16";"75,74"
"510719 RIBEIRAOZINHO";"80,00";"68,97";"75,00"
"510720 RIO BRANCO";"104,82";"130,67";"117,09"
"510724 SANTA CARMEM";"103,66";"104,35";"103,97"
"510726 SANTO AFONSO";"82,14";"12,77";"38,67"
"510729 SAO JOSE DO POVO";"245,00";"132,56";"168,25"
"510730 SAO JOSE DO RIO CLARO";"102,20";"85,47";"93,59"
"510735 SAO JOSE DO XINGU";"137,66";"69,52";"98,35"
"510740 SAO PEDRO DA CIPA";"94,52";"64,86";"79,59"
"510757 RONDOLANDIA";"115,15";"56,10";"73,04"
"510760 RONDONOPOLIS";"60,95";"55,63";"58,66"
"510770 ROSARIO OESTE";"102,72";"100,39";"101,35"
"510774 SANTA CRUZ DO XINGU";"227,27";"65,00";"122,58"
"510775 SALTO DO CEU";"130,95";"86,79";"106,32"
"510776 SANTA RITA DO TRIVELATO";"103,85";"88,00";"96,08"
"510777 SANTA TEREZINHA";"92,31";"45,03";"64,31"
"510779 SANTO ANTONIO DO LESTE";"144,64";"110,61";"126,23"
"510780 SANTO ANTONIO DO LEVERGER";"41,87";"27,24";"33,82"
"510785 SAO FELIX DO ARAGUAIA";"136,92";"52,94";"87,38"
"510787 SAPEZAL";"105,64";"80,66";"95,53"
"510788 SERRA NOVA DOURADA";"96,15";"104,76";"100,00"
"510790 SINOP";"88,37";"117,79";"99,81"
"510792 SORRISO";"102,72";"125,19";"112,01"
"510794 TABAPORA";"106,52";"92,86";"99,64"
"510795 TANGARA DA SERRA";"96,27";"88,92";"92,89"
"510800 TAPURAH";"105,99";"68,15";"90,11"
"510805 TERRA NOVA DO NORTE";"100,00";"69,23";"85,08"
"510810 TESOURO";"39,58";"30,61";"35,05"
"510820 TORIXOREU";"97,50";"48,94";"71,26"
"510830 UNIAO DO SUL";"226,67";"129,23";"169,09"
"510835 VALE DE SAO DOMINGOS";"120,59";"78,72";"96,30"
"510840 VARZEA GRANDE";"45,37";"33,40";"39,89"
"510850 VERA";"102,65";"78,98";"89,91"
"510860 VILA RICA";"137,98";"53,75";"89,61"
"510880 NOVA GUARITA";"100,00";"46,88";"73,64"
"510885 NOVA MARILANDIA";"132,00";"68,63";"100,00"
"510890 NOVA MARINGA";"98,80";"44,03";"64,98"
"510895 NOVA MONTE VERDE";"74,59";"61,72";"68,00"
"520005 ABADIA DE GOIAS";"82,65";"65,42";"76,57"
"520010 ABADIANIA";"72,55";"29,78";"50,12"
"520013 ACREUNA";"92,25";"76,49";"83,73"
"520015 ADELANDIA";"140,91";"65,62";"96,30"
"520017 AGUA FRIA DE GOIAS";"140,91";"90,36";"107,87"
"520020 AGUA LIMPA";"136,36";"194,74";"163,41"
"520025 AGUAS LINDAS DE GOIAS";"91,40";"49,72";"67,77"
"520030 ALEXANIA";"80,09";"59,09";"70,11"
"520050 ALOANDIA";"60,00";"81,25";"70,97"
"520055 ALTO HORIZONTE";"87,80";"128,77";"103,06"
"520060 ALTO PARAISO DE GOIAS";"57,93";"48,76";"53,76"
"520080 ALVORADA DO NORTE";"96,32";"83,92";"89,96"
"520082 AMARALINA";"65,38";"30,77";"42,31"
"520085 AMERICANO DO BRASIL";"72,62";"58,90";"66,24"
"520090 AMORINOPOLIS";"78,95";"62,86";"71,23"
"520110 ANAPOLIS";"75,15";"82,05";"78,15"
"520120 ANHANGUERA";"42,86";"16,67";"26,32"
"520130 ANICUNS";"100,00";"58,53";"76,43"
"520140 APARECIDA DE GOIANIA";"83,48";"61,27";"72,52"
"520145 APARECIDA DO RIO DOCE";"175,00";"67,50";"107,81"
"520150 APORE";"80,00";"73,33";"76,80"
"520160 ARACU";"49,12";"51,28";"50,00"
"520170 ARAGARCAS";"102,47";"82,69";"92,25"
"520180 ARAGOIANIA";"88,19";"64,06";"76,08"
"520215 ARAGUAPAZ";"82,61";"49,07";"64,50"
"520235 ARENOPOLIS";"148,72";"65,79";"107,79"
"520250 ARUANA";"68,33";"46,15";"56,27"
"520260 AURILANDIA";"82,14";"66,67";"73,13"
"520280 AVELINOPOLIS";"166,67";"129,03";"142,86"
"520310 BALIZA";"80,65";"30,23";"51,35"
"520320 BARRO ALTO";"74,47";"72,66";"73,57"
"520330 BELA VISTA DE GOIAS";"74,84";"45,33";"62,04"
"520340 BOM JARDIM DE GOIAS";"100,00";"66,07";"81,99"
"520350 BOM JESUS DE GOIAS";"97,45";"89,71";"93,65"
"520355 BONFINOPOLIS";"129,20";"66,94";"96,62"
"520357 BONOPOLIS";"83,33";"56,67";"66,67"
"520360 BRAZABRANTES";"76,00";"155,88";"108,33"
"520380 BRITANIA";"111,49";"106,67";"109,26"
"520390 BURITI ALEGRE";"86,99";"85,45";"86,33"
"520393 BURITI DE GOIAS";"100,00";"54,84";"78,12"
"520396 BURITINOPOLIS";"100,00";"56,14";"74,23"
"520400 CABECEIRAS";"105,00";"71,90";"86,88"
"520410 CACHOEIRA ALTA";"103,76";"87,10";"94,79"
"520420 CACHOEIRA DE GOIAS";"100,00";"112,50";"107,69"
"520425 CACHOEIRA DOURADA";"88,42";"90,83";"89,71"
"520430 CACU";"95,86";"97,56";"96,70"
"520440 CAIAPONIA";"98,59";"72,12";"85,51"
"520450 CALDAS NOVAS";"88,26";"84,35";"86,50"
"520455 CALDAZINHA";"77,08";"55,56";"66,67"
"520460 CAMPESTRE DE GOIAS";"188,24";"154,55";"169,23"
"520465 CAMPINACU";"89,47";"50,00";"67,86"
"520470 CAMPINORTE";"98,65";"69,77";"83,12"
"520480 CAMPO ALEGRE DE GOIAS";"88,73";"62,14";"72,99"
"520485 CAMPO LIMPO DE GOIAS";"80,56";"111,43";"93,57"
"520490 CAMPOS BELOS";"68,58";"65,23";"66,92"
"520495 CAMPOS VERDES";"66,67";"64,91";"65,81"
"520500 CARMO DO RIO VERDE";"94,17";"56,35";"74,80"
"520505 CASTELANDIA";"114,71";"66,67";"85,88"
"520510 CATALAO";"80,46";"94,25";"86,74"
"520520 CATURAI";"118,03";"100,00";"108,73"
"520530 CAVALCANTE";"95,00";"52,72";"70,99"
"520540 CERES";"85,42";"90,16";"87,57"
"520545 CEZARINA";"89,72";"34,83";"64,80"
"520547 CHAPADAO DO CEU";"101,57";"93,43";"98,17"
"520549 CIDADE OCIDENTAL";"97,09";"61,94";"79,66"
"520551 COCALZINHO DE GOIAS";"129,91";"97,26";"111,07"
"520552 COLINAS DO SUL";"91,84";"70,97";"80,18"
"520570 CORREGO DO OURO";"82,50";"86,84";"84,62"
"520580 CORUMBA DE GOIAS";"93,00";"60,13";"72,87"
"520590 CORUMBAIBA";"94,90";"69,30";"81,13"
"520620 CRISTALINA";"107,15";"89,32";"98,52"
"520630 CRISTIANOPOLIS";"58,33";"57,89";"58,11"
"520640 CRIXAS";"88,07";"81,02";"84,75"
"520650 CROMINIA";"125,81";"83,33";"100,00"
"520660 CUMARI";"119,35";"53,12";"85,71"
"520670 DAMIANOPOLIS";"100,00";"82,35";"90,72"
"520680 DAMOLANDIA";"87,10";"68,57";"77,27"
"520690 DAVINOPOLIS";"87,50";"25,00";"50,00"
"520710 DIORAMA";"109,52";"83,87";"94,23"
"520725 DOVERLANDIA";"96,97";"67,37";"79,50"
"520735 EDEALINA";"96,08";"78,72";"87,76"
"520740 EDEIA";"67,11";"43,05";"55,00"
"520750 ESTRELA DO NORTE";"72,73";"5,13";"44,68"
"520753 FAINA";"67,09";"48,81";"57,67"
"520760 FAZENDA NOVA";"112,50";"47,22";"73,33"
"520780 FIRMINOPOLIS";"86,87";"65,60";"75,00"
"520790 FLORES DE GOIAS";"78,26";"27,93";"45,10"
"520800 FORMOSA";"75,35";"62,50";"69,06"
"520810 FORMOSO";"84,48";"41,79";"61,60"
"520815 GAMELEIRA DE GOIAS";"57,14";"48,21";"52,04"
"520830 DIVINOPOLIS DE GOIAS";"101,56";"105,75";"103,97"
"520840 GOIANAPOLIS";"87,44";"98,79";"92,47"
"520850 GOIANDIRA";"113,95";"73,24";"88,60"
"520860 GOIANESIA";"99,15";"70,82";"85,56"
"520870 GOIANIA";"64,77";"69,93";"67,05"
"520880 GOIANIRA";"121,76";"109,11";"116,88"
"520890 GOIAS";"88,57";"28,71";"57,46"
"520910 GOIATUBA";"82,13";"69,98";"75,84"
"520915 GOUVELANDIA";"83,33";"67,11";"73,39"
"520920 GUAPO";"79,52";"60,32";"70,43"
"520929 GUARAITA";"139,13";"63,33";"96,23"
"520940 GUARANI DE GOIAS";"83,33";"71,43";"75,27"
"520945 GUARINOS";"94,44";"64,29";"76,09"
"520960 HEITORAI";"212,50";"34,09";"97,06"
"520970 HIDROLANDIA";"103,67";"111,83";"107,60"
"520980 HIDROLINA";"57,69";"68,18";"62,50"
"520990 IACIARA";"90,57";"66,15";"75,42"
"520993 INACIOLANDIA";"118,97";"57,14";"81,21"
"520995 INDIARA";"81,25";"37,20";"59,28"
"521000 INHUMAS";"95,73";"85,48";"90,92"
"521010 IPAMERI";"75,93";"68,33";"72,17"
"521015 IPIRANGA DE GOIAS";"91,30";"129,63";"112,00"
"521020 IPORA";"80,18";"90,73";"84,88"
"521030 ISRAELANDIA";"46,15";"63,33";"55,36"
"521040 ITABERAI";"88,10";"65,83";"77,64"
"521056 ITAGUARI";"79,73";"93,44";"85,93"
"521060 ITAGUARU";"77,78";"15,15";"40,54"
"521080 ITAJA";"143,59";"90,00";"111,11"
"521090 ITAPACI";"83,86";"67,25";"76,00"
"521100 ITAPIRAPUA";"42,02";"48,28";"44,66"
"521120 ITAPURANGA";"91,72";"75,32";"83,79"
"521130 ITARUMA";"148,21";"75,00";"101,97"
"521140 ITAUCU";"101,32";"49,51";"71,51"
"521150 ITUMBIARA";"77,20";"51,42";"65,57"
"521160 IVOLANDIA";"86,67";"45,45";"58,33"
"521170 JANDAIA";"90,54";"90,14";"90,34"
"521180 JARAGUA";"79,35";"45,66";"61,33"
"521190 JATAI";"86,07";"70,87";"78,92"
"521200 JAUPACI";"100,00";"53,49";"74,03"
"521205 JESUPOLIS";"118,18";"100,00";"107,41"
"521210 JOVIANIA";"57,84";"65,00";"61,39"
"521220 JUSSARA";"81,45";"53,01";"67,94"
"521225 LAGOA SANTA";"66,67";"70,59";"68,75"
"521230 LEOPOLDO DE BULHOES";"96,84";"40,32";"64,84"
"521250 LUZIANIA";"77,24";"48,60";"62,29"
"521260 MAIRIPOTABA";"63,33";"93,55";"78,69"
"521270 MAMBAI";"112,20";"75,35";"92,45"
"521280 MARA ROSA";"117,60";"25,74";"69,73"
"521290 MARZAGAO";"92,11";"79,17";"87,10"
"521295 MATRINCHA";"95,56";"59,32";"75,00"
"521300 MAURILANDIA";"88,59";"15,94";"46,35"
"521305 MIMOSO DE GOIAS";"117,65";"74,36";"87,50"
"521308 MINACU";"75,41";"54,34";"64,79"
"521310 MINEIROS";"73,08";"94,81";"81,79"
"521340 MOIPORA";"340,00";"64,71";"127,27"
"521350 MONTE ALEGRE DE GOIAS";"106,59";"57,45";"76,72"
"521370 MONTES CLAROS DE GOIAS";"83,48";"79,21";"81,48"
"521375 MONTIVIDIU";"90,42";"78,29";"84,21"
"521377 MONTIVIDIU DO NORTE";"100,00";"24,66";"50,00"
"521380 MORRINHOS";"89,10";"101,86";"94,97"
"521385 MORRO AGUDO DE GOIAS";"128,57";"75,86";"98,00"
"521390 MOSSAMEDES";"80,43";"60,71";"69,61"
"521400 MOZARLANDIA";"103,65";"69,19";"86,74"
"521405 MUNDO NOVO";"121,05";"115,22";"117,86"
"521410 MUTUNOPOLIS";"84,78";"87,04";"86,00"
"521440 NAZARIO";"105,15";"61,11";"81,95"
"521450 NEROPOLIS";"85,40";"72,65";"80,09"
"521460 NIQUELANDIA";"84,82";"51,01";"65,15"
"521470 NOVA AMERICA";"114,81";"124,00";"119,23"
"521480 NOVA AURORA";"36,00";"25,00";"30,19"
"521483 NOVA CRIXAS";"106,71";"81,56";"93,59"
"521486 NOVA GLORIA";"82,22";"70,00";"75,50"
"521487 NOVA IGUACU DE GOIAS";"115,38";"113,16";"114,06"
"521490 NOVA ROMA";"100,00";"30,00";"59,77"
"521500 NOVA VENEZA";"120,54";"89,66";"104,82"
"521520 NOVO BRASIL";"110,00";"62,16";"83,58"
"521523 NOVO GAMA";"71,94";"45,20";"56,96"
"521525 NOVO PLANALTO";"57,38";"31,11";"46,23"
"521530 ORIZONA";"78,43";"38,46";"60,32"
"521540 OURO VERDE DE GOIAS";"76,47";"78,85";"77,67"
"521550 OUVIDOR";"132,00";"115,94";"124,31"
"521560 PADRE BERNARDO";"70,26";"51,37";"60,04"
"521565 PALESTINA DE GOIAS";"50,94";"85,37";"65,96"
"521570 PALMEIRAS DE GOIAS";"91,58";"86,83";"89,49"
"521580 PALMELO";"100,00";"60,71";"77,08"
"521590 PALMINOPOLIS";"95,35";"100,00";"97,56"
"521600 PANAMA";"107,69";"84,21";"93,75"
"521630 PARANAIGUARA";"97,12";"66,92";"80,17"
"521640 PARAUNA";"83,64";"86,67";"85,08"
"521645 PEROLANDIA";"64,58";"104,44";"83,87"
"521680 PETROLINA DE GOIAS";"114,10";"54,84";"77,72"
"521690 PILAR DE GOIAS";"71,05";"47,06";"59,72"
"521710 PIRACANJUBA";"86,53";"74,23";"80,20"
"521720 PIRANHAS";"90,40";"86,99";"88,71"
"521730 PIRENOPOLIS";"90,39";"41,13";"62,89"
"521740 PIRES DO RIO";"96,94";"67,51";"81,58"
"521760 PLANALTINA";"79,95";"53,16";"67,18"
"521770 PONTALINA";"85,51";"63,51";"74,40"
"521800 PORANGATU";"125,80";"61,19";"91,54"
"521805 PORTEIRAO";"92,45";"112,28";"102,73"
"521810 PORTELANDIA";"94,59";"67,24";"77,89"
"521830 POSSE";"90,54";"57,64";"73,54"
"521839 PROFESSOR JAMIL";"74,42";"102,33";"88,37"
"521850 QUIRINOPOLIS";"98,14";"80,53";"89,65"
"521860 RIALMA";"84,18";"87,05";"85,52"
"521870 RIANAPOLIS";"150,00";"90,91";"118,03"
"521878 RIO QUENTE";"86,21";"83,33";"84,75"
"521880 RIO VERDE";"89,82";"91,93";"90,79"
"521890 RUBIATABA";"97,44";"73,88";"85,39"
"521900 SANCLERLANDIA";"95,83";"63,92";"79,79"
"521910 SANTA BARBARA DE GOIAS";"94,62";"83,52";"89,13"
"521920 SANTA CRUZ DE GOIAS";"74,29";"55,00";"64,00"
"521925 SANTA FE DE GOIAS";"84,15";"75,64";"80,00"
"521930 SANTA HELENA DE GOIAS";"90,42";"71,96";"81,56"
"521935 SANTA ISABEL";"122,86";"67,50";"93,33"
